YIXXZIIIIYIYIXYIIIIXZ	(-0.00361862+0j)
YIXYZIIIIXZYIXXIIIIYI	(-0.00361862+0j)
YIXXZIIIIYIYIXXIIIIYI	(0.00361862+0j)
YIIIXIYIXZIYIXYIIIIXZ	(-0.00108678+0j)
YIIIXIXZYZIYIXYIIIIXZ	(0.00108678+0j)
YIIIXIYIXZIYIXXIIIIYI	(0.00108678+0j)
YIIIXIXZYZIYIXXIIIIYI	(-0.00108678+0j)
YIIIXYZIXZIYIXYIIIIXZ	(0.00451162+0j)
YIIIXXZIYZIYIXYIIIIXZ	(-0.00451162+0j)
YIIIXYZIXZIYIXXIIIIYI	(-0.00451162+0j)
YIIIXXZIYZIYIXXIIIIYI	(0.00451162+0j)
YIXYZIIIZZIYIXYIIIIXZ	(-0.0030821+0j)
XIXXZIIIIIIYIXYIIIIXZ	(0.0030821+0j)
YIXYZIIIZZIYIXXIIIIYI	(0.0030821+0j)
XIXXZIIIIIIYIXXIIIIYI	(-0.0030821+0j)
IYZIYXZIIIIYIXYIIIIXZ	(0.00167775+0j)
IXZIYYZIIIIYIXYIIIIXZ	(-0.00167775+0j)
IYZIYXZIIIIYIXXIIIIYI	(-0.00167775+0j)
IXZIYYZIIIIYIXXIIIIYI	(0.00167775+0j)
IIZXIIIIIIIYIXYIIIIXZ	(0.00412363+0j)
IIIXIIIIIIIYIXYIIIIXZ	(-0.00412363+0j)
IIZXIIIIIIIYIXXIIIIYI	(-0.00412363+0j)
IIIXIIIIIIIYIXXIIIIYI	(0.00412363+0j)
ZIXXZIIIIIIYIXYIIIIXZ	(0.00202263+0j)
IZYYIIIIIIIYIXYIIIIXZ	(0.00202263+0j)
ZIXXZIIIIIIYIXXIIIIYI	(-0.00202263+0j)
IZYYIIIIIIIYIXXIIIIYI	(-0.00202263+0j)
IIIIIIIIIIIYZYIIIIIXZ	(-0.00334747+0j)
IIIIIIIIIIIYZXZIIIIYI	(0.00334747+0j)
IIIIIIIIIIIXZXIIIIIXZ	(0.00786395+0j)
IIIIIIIIIIIXZYZIIIIYI	(0.00786395+0j)
IIIIIIIIIIZYIYIIIIIXZ	(-0.04114181+0j)
IIIIIIIIIIZYIXZIIIIYI	(0.04114181+0j)
IIIIIIIIYYXYIYIIIIIXZ	(-0.00668214+0j)
IIIIIIIIXYYYIYIIIIIXZ	(0.00668214+0j)
IIIIIIIIYYXYIXZIIIIYI	(0.00668214+0j)
IIIIIIIIXYYYIXZIIIIYI	(-0.00668214+0j)
YYZIZIIIIXXYIYIIIIIXZ	(-0.00323658+0j)
YXZIZIIIIXYYIYIIIIIXZ	(0.00323658+0j)
YYZIZIIIIXXYIXZIIIIYI	(0.00323658+0j)
YXZIZIIIIXYYIXZIIIIYI	(-0.00323658+0j)
IIIIIIIIIZZYIYIIIIIXZ	(-0.04115583+0j)
IIIIIIIIIZZYIXZIIIIYI	(0.04115583+0j)
ZIIIIIIIIXZYIYIIIIIXZ	(0.00436809+0j)
IIIIIIIIZXIYIYIIIIIXZ	(0.00436809+0j)
ZIIIIIIIIXZYIXZIIIIYI	(-0.00436809+0j)
IIIIIIIIZXIYIXZIIIIYI	(-0.00436809+0j)
YIYIZIIIIXZYIYIIIIIXZ	(0.00620012+0j)
YIXZZIIIIYIYIYIIIIIXZ	(-0.00620012+0j)
YIYIZIIIIXZYIXZIIIIYI	(-0.00620012+0j)
YIXZZIIIIYIYIXZIIIIYI	(0.00620012+0j)
XIIIIIIIIXZYIYIIIIIXZ	(-0.00269491+0j)
YZZIZIIIIYIYIYIIIIIXZ	(-0.00269491+0j)
XIIIIIIIIXZYIXZIIIIYI	(0.00269491+0j)
YZZIZIIIIYIYIXZIIIIYI	(0.00269491+0j)
IIIIIIIIZIIYIYIIIIIXZ	(-0.00248034+0j)
IIIIIIIIZIIYIXZIIIIYI	(0.00248034+0j)
YIYIZIIIZZIYIYIIIIIXZ	(0.00108501+0j)
XIXZZIIIIIIYIYIIIIIXZ	(-0.00108501+0j)
YIYIZIIIZZIYIXZIIIIYI	(-0.00108501+0j)
XIXZZIIIIIIYIXZIIIIYI	(0.00108501+0j)
IIIIIIZZIIIYIYIIIIIXZ	(-0.00114949+0j)
IIIIIIZZIIIYIXZIIIIYI	(0.00114949+0j)
IIIIIZIIIIIYIYIIIIIXZ	(-0.00114949+0j)
IIIIIZIIIIIYIXZIIIIYI	(0.00114949+0j)
IIIIZZZIIIIYIYIIIIIXZ	(-0.00147083+0j)
IIIIZZZIIIIYIXZIIIIYI	(0.00147083+0j)
IIIZIIIIIIIYIYIIIIIXZ	(-0.00147083+0j)
IIIZIIIIIIIYIXZIIIIYI	(0.00147083+0j)
IIZZIIIIIIIYIYIIIIIXZ	(-0.00161646+0j)
IIZZIIIIIIIYIXZIIIIYI	(0.00161646+0j)
IZIIIIIIIIIYIYIIIIIXZ	(-0.00122556+0j)
IZIIIIIIIIIYIXZIIIIYI	(0.00122556+0j)
ZZZIZIIIIIIYIYIIIIIXZ	(-0.00362971+0j)
ZZZIZIIIIIIYIXZIIIIYI	(0.00362971+0j)
IIIIIIIIIIIXZIIIIIIXZ	(0.00151924+0j)
IIIIIIIIIIIYIZIIIIIYI	(0.00151924+0j)
IIIIIIIIIZXYYZIIIIIXZ	(0.01811873+0j)
IIIIIIIIIIXYYZIIIIIXZ	(-0.01811873+0j)
IIIIIIIIIZXYXZIIIIIYI	(-0.01811873+0j)
IIIIIIIIIIXYXZIIIIIYI	(0.01811873+0j)
ZIIIIIIIIXXYYZIIIIIXZ	(-0.00298948+0j)
IIIIIIIIZYYYYZIIIIIXZ	(0.00298948+0j)
ZIIIIIIIIXXYXZIIIIIYI	(0.00298948+0j)
IIIIIIIIZYYYXZIIIIIYI	(-0.00298948+0j)
YIYIZIIIIXXYYZIIIIIXZ	(-0.00318682+0j)
YIXZZIIIIXYYYZIIIIIXZ	(0.00318682+0j)
YIYIZIIIIXXYXZIIIIIYI	(0.00318682+0j)
YIXZZIIIIXYYXZIIIIIYI	(-0.00318682+0j)
XIIIIIIIIXXYYZIIIIIXZ	(-0.00201489+0j)
YZZIZIIIIXYYYZIIIIIXZ	(-0.00201489+0j)
XIIIIIIIIXXYXZIIIIIYI	(0.00201489+0j)
YZZIZIIIIXYYXZIIIIIYI	(0.00201489+0j)
IIIIIIIIYYZYYZIIIIIXZ	(0.00262037+0j)
IIIIIIIIXXIYYZIIIIIXZ	(0.00262037+0j)
IIIIIIIIYYZYXZIIIIIYI	(-0.00262037+0j)
IIIIIIIIXXIYXZIIIIIYI	(-0.00262037+0j)
YIIIXIXYIXZYYZIIIIIXZ	(0.00162592+0j)
YIIIXIXXIYIYYZIIIIIXZ	(-0.00162592+0j)
YIIIXIXYIXZYXZIIIIIYI	(-0.00162592+0j)
YIIIXIXXIYIYXZIIIIIYI	(0.00162592+0j)
YYZIZIIIIXZYYZIIIIIXZ	(0.00337152+0j)
YXZIZIIIIYIYYZIIIIIXZ	(-0.00337152+0j)
YYZIZIIIIXZYXZIIIIIYI	(-0.00337152+0j)
YXZIZIIIIYIYXZIIIIIYI	(0.00337152+0j)
XIIIIIIIXZIYYZIIIIIXZ	(-0.00232931+0j)
YZZIZIIIYZIYYZIIIIIXZ	(-0.00232931+0j)
XIIIIIIIXZIYXZIIIIIYI	(0.00232931+0j)
YZZIZIIIYZIYXZIIIIIYI	(0.00232931+0j)
YIIIXIXYZZIYYZIIIIIXZ	(-0.00259186+0j)
XIIIXIXXIIIYYZIIIIIXZ	(0.00259186+0j)
YIIIXIXYZZIYXZIIIIIYI	(0.00259186+0j)
XIIIXIXXIIIYXZIIIIIYI	(-0.00259186+0j)
IYYZIIIIIIIYYZIIIIIXZ	(-0.00212191+0j)
IXXIIIIIIIIYYZIIIIIXZ	(-0.00212191+0j)
IYYZIIIIIIIYXZIIIIIYI	(0.00212191+0j)
IXXIIIIIIIIYXZIIIIIYI	(0.00212191+0j)
IIIIIIIIIIZXIIIIIIIXZ	(0.01742366+0j)
IIIIIIIIIIZYZZIIIIIYI	(0.01742366+0j)
IIIIIIIIYYXXIIIIIIIXZ	(0.00474407+0j)
IIIIIIIIXYYXIIIIIIIXZ	(-0.00474407+0j)
IIIIIIIIYYXYZZIIIIIYI	(0.00474407+0j)
IIIIIIIIXYYYZZIIIIIYI	(-0.00474407+0j)
YIIIXIXYIXXXIIIIIIIXZ	(-0.00343983+0j)
YIIIXIXXIXYXIIIIIIIXZ	(0.00343983+0j)
YIIIXIXYIXXYZZIIIIIYI	(-0.00343983+0j)
YIIIXIXXIXYYZZIIIIIYI	(0.00343983+0j)
YYZIZIIIIXXXIIIIIIIXZ	(-0.00233663+0j)
YXZIZIIIIXYXIIIIIIIXZ	(0.00233663+0j)
YYZIZIIIIXXYZZIIIIIYI	(-0.00233663+0j)
YXZIZIIIIXYYZZIIIIIYI	(0.00233663+0j)
IIIIIIIIIZZXIIIIIIIXZ	(0.0174237+0j)
IIIIIIIIIZZYZZIIIIIYI	(0.0174237+0j)
YIYIZIIIIXZXIIIIIIIXZ	(-0.00269491+0j)
YIXZZIIIIYIXIIIIIIIXZ	(0.00269491+0j)
YIYIZIIIIXZYZZIIIIIYI	(-0.00269491+0j)
YIXZZIIIIYIYZZIIIIIYI	(0.00269491+0j)
XIIIIIIIIXZXIIIIIIIXZ	(0.0085524+0j)
YZZIZIIIIYIXIIIIIIIXZ	(0.0085524+0j)
XIIIIIIIIXZYZZIIIIIYI	(0.0085524+0j)
YZZIZIIIIYIYZZIIIIIYI	(0.0085524+0j)
IIIIIIIIZIIXIIIIIIIXZ	(-0.00476703+0j)
IIIIIIIIZIIYZZIIIIIYI	(-0.00476703+0j)
YIIIXIXYXZIXIIIIIIIXZ	(-0.00532428+0j)
YIIIXIXXYZIXIIIIIIIXZ	(0.00532428+0j)
YIIIXIXYXZIYZZIIIIIYI	(-0.00532428+0j)
YIIIXIXXYZIYZZIIIIIYI	(0.00532428+0j)
YYZIZIIIXZIXIIIIIIIXZ	(-0.00309963+0j)
YXZIZIIIYZIXIIIIIIIXZ	(0.00309963+0j)
YYZIZIIIXZIYZZIIIIIYI	(-0.00309963+0j)
YXZIZIIIYZIYZZIIIIIYI	(0.00309963+0j)
ZIIIIIIIZZIXIIIIIIIXZ	(-0.00368081+0j)
ZIIIIIIIZZIYZZIIIIIYI	(-0.00368081+0j)
XIIIIIIIZZIXIIIIIIIXZ	(-0.00269683+0j)
XZZIZIIIIIIXIIIIIIIXZ	(-0.00269683+0j)
XIIIIIIIZZIYZZIIIIIYI	(-0.00269683+0j)
XZZIZIIIIIIYZZIIIIIYI	(-0.00269683+0j)
IIIIIIZZIIIXIIIIIIIXZ	(-0.00221212+0j)
IIIIIIZZIIIYZZIIIIIYI	(-0.00221212+0j)
IIIIIZIIIIIXIIIIIIIXZ	(-0.00221212+0j)
IIIIIZIIIIIYZZIIIIIYI	(-0.00221212+0j)
IIZZIIIIIIIXIIIIIIIXZ	(0.0011058+0j)
IIZZIIIIIIIYZZIIIIIYI	(0.0011058+0j)
ZIXZZIIIIIIXIIIIIIIXZ	(-0.00423424+0j)
IZXIIIIIIIIXIIIIIIIXZ	(0.00423424+0j)
ZIXZZIIIIIIYZZIIIIIYI	(-0.00423424+0j)
IZXIIIIIIIIYZZIIIIIYI	(0.00423424+0j)
IZIIIIIIIIIXIIIIIIIXZ	(0.00244426+0j)
IZIIIIIIIIIYZZIIIIIYI	(0.00244426+0j)
ZZZIZIIIIIIXIIIIIIIXZ	(-0.00288714+0j)
ZZZIZIIIIIIYZZIIIIIYI	(-0.00288714+0j)
IIIZZIIZIIIZIIZIIZIZI	(-0.08225832+0j)
IIIIIIIIIIIYIYIIIIIZI	(-0.01209717+0j)
IIIZZIIZIIIXIXIIIZZII	(0.01209717+0j)
IIIIIIIIIIIXIIIIIIIZI	(-0.01170652+0j)
IIIZZIIZIIIXZZZIIZZII	(-0.01170652+0j)
IIIIIIIIIIIIIIIIIZZII	(0.09338612+0j)
IIIZZIIZIIIXYZZIXYZII	(0.02178909+0j)
IIIZZIIZIIIXXZZIXXZII	(0.02178909+0j)
IIIIIIIIIIIIIIIIZZZII	(0.10806136+0j)
IIIIIIIIIIIIIIIZIIZII	(0.10806136+0j)
IIIZZIIZIIIIIIZZZZZII	(0.11737936+0j)
IIIIIIIIIIIIIIZIIIZII	(0.11737936+0j)
IIIIIIIIIIIIIZZIIIZII	(0.09281838+0j)
IIIIIIIIIIIZIXZIIIZII	(0.01272345+0j)
IIIIIIIIIIIIZXIIIIZII	(-0.01272345+0j)
IIIIIIIIIIIIZIIIIIZII	(0.09620705+0j)
IIIIIIIIIIIZZZIIIIZII	(0.13234397+0j)
IIIIIIIIIIZIIIIIIIZII	(0.16739104+0j)
YIIIXIXYIXXIIIIIIIZII	(0.00341794+0j)
YIIIXIXXIXYIIIIIIIZII	(-0.00341794+0j)
YYZIZIIIIXXIIIIIIIZII	(0.00454004+0j)
YXZIZIIIIXYIIIIIIIZII	(-0.00454004+0j)
IIIIIIIIIZZIIIIIIIZII	(0.16738363+0j)
ZIIIIIIIIXZIIIIIIIZII	(-0.00334543+0j)
IIIIIIIIZXIIIIIIIIZII	(-0.00334543+0j)
YIYIZIIIIXZIIIIIIIZII	(-0.00248034+0j)
YIXZZIIIIYIIIIIIIIZII	(0.00248034+0j)
XIIIIIIIIXZIIIIIIIZII	(-0.00476703+0j)
YZZIZIIIIYIIIIIIIIZII	(-0.00476703+0j)
IIIIIIIIZIIIIIIIIIZII	(0.14334538+0j)
YIIIXIXYXZIIIIIIIIZII	(0.027595+0j)
YIIIXIXXYZIIIIIIIIZII	(-0.027595+0j)
YYZIZIIIXZIIIIIIIIZII	(0.00324485+0j)
YXZIZIIIYZIIIIIIIIZII	(-0.00324485+0j)
ZIIIIIIIZZIIIIIIIIZII	(-0.09790703+0j)
YIYIZIIIZZIIIIIIIIZII	(-0.01996607+0j)
XIXZZIIIIIIIIIIIIIZII	(0.01996607+0j)
XIIIIIIIZZIIIIIIIIZII	(-0.00558245+0j)
XZZIZIIIIIIIIIIIIIZII	(-0.00558245+0j)
IIIIIIIZIIIIIIIIIIZII	(0.11284792+0j)
IYZIYIXXIIIIIIIIIIZII	(-0.0268247+0j)
IXZIYIXYIIIIIIIIIIZII	(0.0268247+0j)
IIIIIIZZIIIIIIIIIIZII	(0.13122689+0j)
IIIIIZIIIIIIIIIIIIZII	(0.13122689+0j)
IIIIZZZIIIIIIIIIIIZII	(0.12803995+0j)
IIIZIIIIIIIIIIIIIIZII	(0.12803995+0j)
IIZZIIIIIIIIIIIIIIZII	(0.10505891+0j)
ZIXZZIIIIIIIIIIIIIZII	(0.02202201+0j)
IZXIIIIIIIIIIIIIIIZII	(-0.02202201+0j)
IZIIIIIIIIIIIIIIIIZII	(0.10230685+0j)
ZZZIZIIIIIIIIIIIIIZII	(0.14629334+0j)
IIIIIIIIIIIIIIIIXYYII	(0.01989499+0j)
IIIIIIIIIIIIIIIIXXXII	(0.01989499+0j)
IIIIIIIIIIIYIYIIXXXZI	(0.01280369+0j)
IIIIIIIIIIIYIXZIXYXZI	(0.00187367+0j)
IIIZZIIZIIIXIYZIXXYII	(0.01467736+0j)
IIIIIIIIIIIYIXZIXXYZI	(-0.01467736+0j)
IIIZZIIZIIIXIYZIXYXII	(-0.00187367+0j)
IIIZZIIZIIIXIXIIXXXII	(0.01280369+0j)
IIIIIIIIIIIXIIIIXXXZI	(-0.01478597+0j)
IIIIIIIIIIIYZZIIXYXZI	(-0.00779707+0j)
IIIZZIIZIIIYIIZIXXYII	(0.00698891+0j)
IIIIIIIIIIIYZZIIXXYZI	(-0.00698891+0j)
IIIZZIIZIIIYIIZIXYXII	(0.00779707+0j)
IIIZZIIZIIIXZZZIXXXII	(0.01478597+0j)
IIIIIIIIIIIZIIIIXZXZI	(0.01317326+0j)
IIIZZIIZIIIZIIZZXZXZI	(-0.00850333+0j)
IIIZZIIZIIIIIIZIYZYII	(-0.00466993+0j)
IIIZZIIZIIIZIIZZYIYZI	(0.00466993+0j)
IIIZZIIZIIIIIIZIXIXII	(0.00850333+0j)
IIIIIIIIIIIIIIIZXIXII	(-0.01317326+0j)
IIIIIIIIIIIYIXYIXZXZI	(-0.00317323+0j)
IIIIIIIIIIIYIXXIYIXZI	(0.00204832+0j)
IIIZZIIZIIIXIXXIYZYII	(-0.00112491+0j)
IIIIIIIIIIIYIXXIXZYZI	(0.00112491+0j)
IIIZZIIZIIIXIXXIXIXII	(0.00204832+0j)
IIIZZIIZIIIXIXYIYZXII	(0.00317323+0j)
IIIIIIIIIIIZIIIXZIXZI	(0.00317323+0j)
IIIZZIIZIIIZIIZXIZXZI	(-0.00204832+0j)
IIIZZIIZIIIIIIZYZZYII	(-0.00112491+0j)
IIIZZIIZIIIZIIZYIZYZI	(0.00112491+0j)
IIIZZIIZIIIIIIZXZZXII	(0.00204832+0j)
IIIIIIIIIIIIIIIXIIXII	(-0.00317323+0j)
IIIIIIIIIIIYIXYXZIXZI	(0.01317326+0j)
IIIIIIIIIIIYIXXYZIXZI	(-0.00850333+0j)
IIIZZIIZIIIXIXXYZZYII	(0.00466993+0j)
IIIIIIIIIIIYIXXXZIYZI	(-0.00466993+0j)
IIIZZIIZIIIXIXXXZZXII	(-0.00850333+0j)
IIIZZIIZIIIXIXYYZZXII	(-0.01317326+0j)
IIIZZIIZIIIZYYIIIZXZI	(0.01783479+0j)
IIIZZIIZIIIZXXZIIZXZI	(0.01337279+0j)
IIIIIIIIIIIIYXIIIIYII	(0.004462+0j)
IIIZZIIZIIIZXYIIIZYZI	(-0.004462+0j)
IIIIIIIIIIIIYYZIIIXII	(0.01337279+0j)
IIIIIIIIIIIIXXIIIIXII	(0.01783479+0j)
IIIZZIIZIIIIXZZIIZXZI	(0.01722881+0j)
IIIZZIIZIIIZXIZIIZXZI	(-0.01211425+0j)
IIIIIIIIIIIZYZIIIIYII	(-0.00511456+0j)
IIIZZIIZIIIZYIZIIZYZI	(0.00511456+0j)
IIIIIIIIIIIZXZIIIIXII	(0.01211425+0j)
IIIIIIIIIIIIXIIIIIXII	(-0.01722881+0j)
IIIZZIIZIZXZIIZIIZXZI	(0.0332303+0j)
IIIZZIIZIIXZIIZIIZXZI	(-0.0332303+0j)
IIIIIIIIIZXIIIIIIIXII	(0.0332303+0j)
IIIIIIIIIIXIIIIIIIXII	(-0.0332303+0j)
XIIZZIIZIXXZIIZIIZXZI	(0.00281361+0j)
YZZZIIIZIXYZIIZIIZXZI	(0.00281361+0j)
XIIIIIIIIXXIIIIIIIXII	(0.00281361+0j)
YZZIZIIIIXYIIIIIIIXII	(0.00281361+0j)
IIIZZIIZYYZZIIZIIZXZI	(0.00181777+0j)
IIIZZIIZXXIZIIZIIZXZI	(0.00181777+0j)
IIIIIIIIYYZIIIIIIIXII	(0.00181777+0j)
IIIIIIIIXXIIIIIIIIXII	(0.00181777+0j)
YIIZYIXXIXZZIIZIIZXZI	(-0.00145001+0j)
YIIZYIXYIYIZIIZIIZXZI	(-0.00145001+0j)
YIIIXIXYIXZIIIIIIIXII	(-0.00145001+0j)
YIIIXIXXIYIIIIIIIIXII	(0.00145001+0j)
ZIIZZIIZXZIZIIZIIZXZI	(0.0156487+0j)
IIIZZIIZXIIZIIZIIZXZI	(0.0156487+0j)
ZIIIIIIIXZIIIIIIIIXII	(0.0156487+0j)
IIIIIIIIXIIIIIIIIIXII	(0.0156487+0j)
YIYZIIIZXZIZIIZIIZXZI	(0.0078689+0j)
YIXIIIIZYZIZIIZIIZXZI	(-0.0078689+0j)
YIYIZIIIXZIIIIIIIIXII	(0.0078689+0j)
YIXZZIIIYZIIIIIIIIXII	(-0.0078689+0j)
XIIZZIIZXZIZIIZIIZXZI	(-0.00612407+0j)
YZZZIIIZYZIZIIZIIZXZI	(-0.00612407+0j)
XIIIIIIIXZIIIIIIIIXII	(-0.00612407+0j)
YZZIZIIIYZIIIIIIIIXII	(-0.00612407+0j)
YIIZYIXXZZIZIIZIIZXZI	(0.0253193+0j)
XIIZYIXYIIIZIIZIIZXZI	(0.0253193+0j)
YIIIXIXYZZIIIIIIIIXII	(0.0253193+0j)
XIIIXIXXIIIIIIIIIIXII	(-0.0253193+0j)
YYZZIIIZZZIZIIZIIZXZI	(0.00213989+0j)
XXZZIIIZIIIZIIZIIZXZI	(-0.00213989+0j)
YYZIZIIIZZIIIIIIIIXII	(0.00213989+0j)
XXZIZIIIIIIIIIIIIIXII	(-0.00213989+0j)
IIYZXIXYIIIZIIZIIZXZI	(-0.00666115+0j)
IIXIXIXXIIIZIIZIIZXZI	(-0.00666115+0j)
IIYIYIXXIIIIIIIIIIXII	(-0.00666115+0j)
IIXZYIXYIIIIIIIIIIXII	(0.00666115+0j)
ZIIZYIXYIIIZIIZIIZXZI	(-0.00957603+0j)
IZZZXIXXIIIZIIZIIZXZI	(-0.00957603+0j)
ZIIIXIXXIIIIIIIIIIXII	(0.00957603+0j)
IZZIYIXYIIIIIIIIIIXII	(0.00957603+0j)
IIIZIIXIIIIZIIZIIZXZI	(0.02020555+0j)
IIIZZZXZIIIZIIZIIZXZI	(-0.02020555+0j)
IIIIZIXZIIIIIIIIIIXII	(0.02020555+0j)
IIIIIZXIIIIIIIIIIIXII	(-0.02020555+0j)
IIXXXIXIIIIZIIZIIZXZI	(-0.0048672+0j)
IIXYXIYZIIIZIIZIIZXZI	(-0.0048672+0j)
IIXYYIXZIIIIIIIIIIXII	(0.0048672+0j)
IIXXYIYIIIIIIIIIIIXII	(-0.0048672+0j)
IIIZIXZZIIIZIIZIIZXZI	(0.0048672+0j)
IIIZZXIZIIIZIIZIIZXZI	(-0.0048672+0j)
IIIIZXZIIIIIIIIIIIXII	(0.0048672+0j)
IIIIIXIIIIIIIIIIIIXII	(-0.0048672+0j)
IIXXXXZZIIIZIIZIIZXZI	(0.02020555+0j)
IIXYXYZZIIIZIIZIIZXZI	(0.02020555+0j)
IIXYYXZIIIIIIIIIIIXII	(-0.02020555+0j)
IIXXYYZIIIIIIIIIIIXII	(0.02020555+0j)
IYYIZIIZIIIZIIZIIZXZI	(0.02361037+0j)
IXXZZIIZIIIZIIZIIZXZI	(0.02361037+0j)
IYYZIIIIIIIIIIIIIIXII	(0.02361037+0j)
IXXIIIIIIIIIIIIIIIXII	(0.02361037+0j)
ZXZZIIIZIIIZIIZIIZXZI	(0.01568078+0j)
IXIZZIIZIIIZIIZIIZXZI	(-0.01568078+0j)
ZXZIZIIIIIIIIIIIIIXII	(0.01568078+0j)
IXIIIIIIIIIIIIIIIIXII	(-0.01568078+0j)
IIIIIIIIIIIYYZIIIZXZI	(-0.00946805+0j)
IIIIIIIIIIIYXZIIIZYZI	(0.00946805+0j)
IIIZZIIZIIIZIIZIYYXZI	(-0.0154754+0j)
IIIZZIIZIIIZIIZIYXYZI	(0.0154754+0j)
IIIZZIIZIIIZIIZZXXXZI	(0.0154754+0j)
IIIZZIIZIIIZIIZZXYYZI	(0.0154754+0j)
IIIIIIIIIIIZIIIZYYXZI	(-0.01601752+0j)
IIIIIIIIIIIZIIIZYXYZI	(0.01601752+0j)
IIIZZIIZIIIZIIIIXXXZI	(0.01601752+0j)
IIIZZIIZIIIZIIIIXYYZI	(0.01601752+0j)
IIIZZIIZIIIZIZIIXXXZI	(0.00511242+0j)
IIIZZIIZIIIZIZIIXYYZI	(0.00511242+0j)
IIIZZIIZIIIIIXIIXXXZI	(0.00995684+0j)
IIIZZIIZIIIZZXZIXXXZI	(-0.00211212+0j)
IIIZZIIZIIIIIYZIXYXZI	(0.00784472+0j)
IIIZZIIZIIIZZYIIXXYZI	(0.00784472+0j)
IIIZZIIZIIIIIXIIXYYZI	(0.00211212+0j)
IIIZZIIZIIIZZXZIXYYZI	(-0.00995684+0j)
IIIZZIIZIIIZZIZIXXXZI	(0.00301116+0j)
IIIZZIIZIIIZZIZIXYYZI	(0.00301116+0j)
IIIZZIIZIIIIZZZIXXXZI	(0.01479457+0j)
IIIZZIIZIIIIZZZIXYYZI	(0.01479457+0j)
IIIZZIIZIIZZIIZIXXXZI	(0.02730956+0j)
IIIZZIIZIIZZIIZIXYYZI	(0.02730956+0j)
YIIZYIXXIXXZIIZIXXXZI	(0.00321335+0j)
YIIZYIXYIXYZIIZIXXXZI	(0.00321335+0j)
YIIZYIXXIXXZIIZIXYYZI	(0.00321335+0j)
YIIZYIXYIXYZIIZIXYYZI	(0.00321335+0j)
YYZZIIIZIXXZIIZIXXXZI	(0.00348958+0j)
YXZZIIIZIXYZIIZIXXXZI	(-0.00348958+0j)
YYZZIIIZIXXZIIZIXYYZI	(0.00348958+0j)
YXZZIIIZIXYZIIZIXYYZI	(-0.00348958+0j)
IIIZZIIZIZZZIIZIXXXZI	(0.0272975+0j)
IIIZZIIZIZZZIIZIXYYZI	(0.0272975+0j)
ZIIZZIIZIXZZIIZIXXXZI	(-0.00197351+0j)
IIIZZIIZZXIZIIZIXXXZI	(-0.00197351+0j)
ZIIZZIIZIXZZIIZIXYYZI	(-0.00197351+0j)
IIIZZIIZZXIZIIZIXYYZI	(-0.00197351+0j)
XIIZZIIZIXZZIIZIXXXZI	(-0.00532428+0j)
YZZZIIIZIYIZIIZIXXXZI	(-0.00532428+0j)
XIIZZIIZIXZZIIZIXYYZI	(-0.00532428+0j)
YZZZIIIZIYIZIIZIXYYZI	(-0.00532428+0j)
IIIZZIIZZIIZIIZIXXXZI	(0.027595+0j)
IIIZZIIZZIIZIIZIXYYZI	(0.027595+0j)
YIIZYIXXXZIZIIZIXXXZI	(0.0194618+0j)
YIIZYIXYYZIZIIZIXXXZI	(0.0194618+0j)
YIIZYIXXXZIZIIZIXYYZI	(0.0194618+0j)
YIIZYIXYYZIZIIZIXYYZI	(0.0194618+0j)
YYZZIIIZXZIZIIZIXXXZI	(0.00503561+0j)
YXZZIIIZYZIZIIZIXXXZI	(-0.00503561+0j)
YYZZIIIZXZIZIIZIXYYZI	(0.00503561+0j)
YXZZIIIZYZIZIIZIXYYZI	(-0.00503561+0j)
ZIIZZIIZZZIZIIZIXXXZI	(0.0054243+0j)
ZIIZZIIZZZIZIIZIXYYZI	(0.0054243+0j)
YIYZIIIZZZIZIIZIXXXZI	(-0.00853482+0j)
XIXIIIIZIIIZIIZIXXXZI	(0.00853482+0j)
YIYZIIIZZZIZIIZIXYYZI	(-0.00853482+0j)
XIXIIIIZIIIZIIZIXYYZI	(0.00853482+0j)
XIIZZIIZZZIZIIZIXXXZI	(0.00177896+0j)
XZZZIIIZIIIZIIZIXXXZI	(0.00177896+0j)
XIIZZIIZZZIZIIZIXYYZI	(0.00177896+0j)
XZZZIIIZIIIZIIZIXYYZI	(0.00177896+0j)
IIIZZIIIIIIZIIZIXXXZI	(0.0052891+0j)
IIIZZIIIIIIZIIZIXYYZI	(0.0052891+0j)
IYZZXIXYIIIZIIZIXXXZI	(-0.01194625+0j)
IXZZXIXXIIIZIIZIXXXZI	(-0.01194625+0j)
IYZZXIXYIIIZIIZIXYYZI	(-0.01194625+0j)
IXZZXIXXIIIZIIZIXYYZI	(-0.01194625+0j)
IIIZZIZIIIIZIIZIXXXZI	(0.01890484+0j)
IIIZZIZIIIIZIIZIXYYZI	(0.01890484+0j)
IIIZZZIZIIIZIIZIXXXZI	(0.01890484+0j)
IIIZZZIZIIIZIIZIXYYZI	(0.01890484+0j)
IIIZIZZZIIIZIIZIXXXZI	(0.01363719+0j)
IIIZIZZZIIIZIIZIXYYZI	(0.01363719+0j)
IIIIZIIZIIIZIIZIXXXZI	(0.01363719+0j)
IIIIZIIZIIIZIIZIXYYZI	(0.01363719+0j)
IIZIZIIZIIIZIIZIXXXZI	(0.00222201+0j)
IIZIZIIZIIIZIIZIXYYZI	(0.00222201+0j)
